ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;NIVEL;CARGO;NOME_CARGO;APROVADA;DISTRIBUIDA;OCUPADA;VAGO;;Cliente;Tema;Fonte;Data Carga;Origem Dados;Periodicidade;Responsável;Versão Script;Ambiente Execução
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701603;ARMADOR;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701609;ATENDENTE DE CONSULTORIO-AREA;7;7;7;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701614;AUXILIAR DE COZINHA;19;19;19;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701619;AUXILIAR DE LABORATORIO;13;13;12;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701627;CARPINTEIRO;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701632;BOMBEIRO HIDRAULICO;4;4;4;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701634;DESENHISTA COPISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701637;GARCON;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701638;JARDINEIRO;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701640;MARCENEIRO;8;8;8;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701649;PEDREIRO;12;12;12;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701650;PINTOR-AREA;8;8;8;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701657;AUXILIAR DE ARTES GRAFICAS;3;3;2;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701800;AUXILIAR OPERACIONAL;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701823;SERVENTE DE LIMPEZA;24;24;24;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NA;701824;SERVENTE DE OBRAS;9;9;9;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701200;ASSISTENTE EM ADMINISTRACAO;160;151;151;9;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701203;DESENHISTA-PROJETISTA;2;2;1;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701206;EDITOR DE IMAGENS;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701208;MESTRE DE EDIF E INFRAESTRUTURA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701215;TECNICO EM ALIMENTOS E LATICINIOS;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701216;TECNICO EM ARQUIVO;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701217;TECNICO EM ARTES GRAFICAS;4;4;3;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701220;TEC EM ANATOMIA E NECROPSIA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701223;TECNICO EM CINEMATOGRAFIA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701224;TECNICO EM CONTABILIDADE;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701226;TEC DE TECNOLOGIA DA INFORMACAO;18;16;13;5;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701228;TECNICO EM EDIFICACOES;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701229;TECNICO EM EDUCACAO FISICA;4;4;3;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701231;TECNICO EM ELETROMECANICA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701233;TECNICO EM ENFERMAGEM;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701239;TECNICO EM GEOLOGIA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701240;TECNICO EM HERBAREO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701241;TECNICO EM HIGIENE DENTAL;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701244;TECNICO DE LABORATORIO AREA;101;94;92;9;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701245;TECNICO EM MECANICA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701246;TECNICO EM METALURGIA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701249;TECNICO EM MINERACAO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701250;TEC EM MOVEIS E ESQUADRIAS;4;4;4;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701251;TECNICO EM MUSICA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701256;TECNICO EM QUIMICA;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701257;TECNICO EM RADIOLOGIA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701259;TECNICO EM REFRIGERACAO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701260;TECNICO EM RESTAURACAO;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701262;TEC EM SEGURANCA DO TRABALHO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701266;TRADUTOR INTERPRETE DE LINGUAGEM SINAIS;6;6;6;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701269;VIGILANTE;26;26;26;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701270;DESENHISTA TECNICO ESPECIALIZADO;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701272;TECNICO EM ELETRICIDADE;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701274;TEC EM MANUTENCAO DE AUDIO VIDEO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701400;ADMINISTRADOR DE EDIFICIOS;9;9;9;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701404;ASSIST DE TECNOLOGIA DA INFORMACAO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701405;AUX EM ADMINISTRACAO;59;59;57;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701407;ALMOXARIFE;7;7;7;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701409;AUXILIAR DE BIBLIOTECA;24;24;23;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701411;AUXILIAR DE ENFERMAGEM;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701421;CONTINUO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701422;COZINHEIRO;6;6;6;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701423;CONTRAMESTRE-OFICIO;5;5;4;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701427;ELETRICISTA;7;7;7;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701429;ENCADERNADOR;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701436;IMPRESSOR;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701437;ASSISTENTE DE LABORATORIO;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701441;MECANICO;7;7;7;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701445;MOTORISTA;8;8;8;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701453;OPERADOR DE MAQ DE CONSTRUCAO CIVIL;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701454;OPERADOR DE MAQUINA COPIADORA;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701455;OPERADOR DE MAQ DE TERRAPLANAGEM;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701458;PORTEIRO;6;6;6;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701466;TORNEIRO MECANICO;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;NI;701830;TECNICO EM ELETRONICA;3;3;2;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
